route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
5,L0S2-5-1113-S01_072450_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_073200_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_073250_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_074050_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_074050_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_074850_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_074850_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_075650_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_075650_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_076450_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_076450_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_077250_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_077250_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_078050_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_078050_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_078850_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_078850_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_079650_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_079650_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_080450_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_080450_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_081250_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_081250_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_082050_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_082050_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_082850_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_082850_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_083650_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_083650_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_084400_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_084450_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_085000_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_085250_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_085550_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_086050_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_086550_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_086850_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_087350_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_087600_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_088050_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_088400_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_088500_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_089250_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_089450_5..S21R,L0S2,Crown Hts-Utica Av,1,5..S21R
5,L0S2-5-1113-S01_089500_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_090000_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_090050_5..S07R,L0S2,Crown Hts-Utica Av,1,5..S07R
5,L0S2-5-1113-S01_090650_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_090800_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_091100_5..S07R,L0S2,Crown Hts-Utica Av,1,5..S07R
5,L0S2-5-1113-S01_091400_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_091550_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_091900_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_092400_5..N66R,L0S2,Eastchester-Dyre Av,0,5..N66R
5,L0S2-5-1113-S01_092700_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_092950_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_093400_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_093550_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_094150_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_094200_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_094750_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_094950_5..S21R,L0S2,Crown Hts-Utica Av,1,5..S21R
5,L0S2-5-1113-S01_095000_5..N76R,L0S2,Nereid Av,0,5..N76R
5,L0S2-5-1113-S01_095150_5..S12R,L0S2,Bowling Green,1,5..S12R
5,L0S2-5-1113-S01_095600_5..N87R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_095800_5..S08R,L0S2,Bowling Green,1,5..S08R
5,L0S2-5-1113-S01_095950_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_096400_5..S07R,L0S2,Crown Hts-Utica Av,1,5..S07R
5,L0S2-5-1113-S01_096450_5..S02R,L0S2,Flatbush Av-Brooklyn College,1,5..S02R
5,L0S2-5-1113-S01_096550_5..N76R,L0S2,Nereid Av,0,5..N76R
5,L0S2-5-1113-S01_096800_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_097100_5..S02R,L0S2,Flatbush Av-Brooklyn College,1,5..S02R
5,L0S2-5-1113-S01_097300_5..N87R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_097350_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_097400_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_097950_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_098100_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_098300_5..S12R,L0S2,Bowling Green,1,5..S12R
5,L0S2-5-1113-S01_098700_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_098950_5..N86R,L0S2,Nereid Av,0,
5,L0S2-5-1113-S01_099500_5..N76R,L0S2,Nereid Av,0,5..N76R
5,L0S2-5-1113-S01_099500_5..S07R,L0S2,Crown Hts-Utica Av,1,5..S07R
5,L0S2-5-1113-S01_100000_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_100100_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_100350_5..N87R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_100750_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_101200_5..N76R,L0S2,Nereid Av,0,5..N76R
5,L0S2-5-1113-S01_101450_5..S07R,L0S2,Crown Hts-Utica Av,1,5..S07R
5,L0S2-5-1113-S01_101600_5..N70R,L0S2,Nereid Av,0,5..N70R
5,L0S2-5-1113-S01_102100_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_102250_5..N76R,L0S2,Nereid Av,0,5..N76R
5,L0S2-5-1113-S01_102550_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_103100_5..N70R,L0S2,Nereid Av,0,5..N70R
5,L0S2-5-1113-S01_103100_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_103150_5..N87R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_103350_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_103850_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_104150_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_104350_5..N76R,L0S2,Nereid Av,0,5..N76R
5,L0S2-5-1113-S01_104350_5..N89R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_104500_5..N86R,L0S2,Nereid Av,0,
5,L0S2-5-1113-S01_104750_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_104950_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_105900_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_106100_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_106250_5..N86R,L0S2,Nereid Av,0,
5,L0S2-5-1113-S01_106450_5..N76R,L0S2,Nereid Av,0,5..N76R
5,L0S2-5-1113-S01_107050_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_107100_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_107800_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_108100_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_109000_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_109100_5..N87R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_109100_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_109800_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_109850_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_110850_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_111000_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_111600_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_111750_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_112500_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_112650_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_113400_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_113550_5..N88R,L0S2,Eastchester-Dyre Av,0,
5,L0S2-5-1113-S01_114050_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_114200_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_115050_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_115100_5..S03R,L0S2,Flatbush Av-Brooklyn College,1,5..S03R
5,L0S2-5-1113-S01_115800_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_115850_5..S07R,L0S2,Crown Hts-Utica Av,1,5..S07R
5,L0S2-5-1113-S01_116700_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_116950_5..S07R,L0S2,Crown Hts-Utica Av,1,5..S07R
5,L0S2-5-1113-S01_117600_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_118050_5..S07R,L0S2,Crown Hts-Utica Av,1,5..S07R
5,L0S2-5-1113-S01_118550_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_119500_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_120300_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_121150_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_121950_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_122750_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
5,L0S2-5-1113-S01_123650_5..N71R,L0S2,Eastchester-Dyre Av,0,5..N71R
6,L0S2-6-1090-S01_032700_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_033400_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_034100_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_034850_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_035700_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_036900_6..S02R,L0S2,Brooklyn Bridge-City Hall,1,6..S02R
6,L0S2-6-1090-S01_037150_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6X,L0S2-6-1090-S01_037800_6..S02R,L0S2,Brooklyn Bridge-City Hall,1,6..S02R
6,L0S2-6-1090-S01_038050_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6X,L0S2-6-1090-S01_038700_6..S02R,L0S2,Brooklyn Bridge-City Hall,1,6..S02R
6,L0S2-6-1090-S01_038950_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_039450_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6X,L0S2-6-1090-S01_039500_6..S02R,L0S2,Brooklyn Bridge-City Hall,1,6..S02R
6,L0S2-6-1090-S01_039800_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_040250_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6X,L0S2-6-1090-S01_040250_6..S02R,L0S2,Brooklyn Bridge-City Hall,1,6..S02R
6,L0S2-6-1090-S01_040600_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_040950_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6X,L0S2-6-1090-S01_041000_6..S02R,L0S2,Brooklyn Bridge-City Hall,1,6..S02R
6,L0S2-6-1090-S01_041250_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_041600_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6X,L0S2-6-1090-S01_041650_6..S02R,L0S2,Brooklyn Bridge-City Hall,1,6..S02R
6,L0S2-6-1090-S01_042100_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6X,L0S2-6-1090-S01_042200_6..S02R,L0S2,Brooklyn Bridge-City Hall,1,6..S02R
6,L0S2-6-1090-S01_042250_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6X,L0S2-6-1090-S01_042550_6..S02R,L0S2,Brooklyn Bridge-City Hall,1,6..S02R
6,L0S2-6-1090-S01_042750_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_042800_6..N03R,L0S2,Parkchester,0,6..N03R
6X,L0S2-6-1090-S01_043150_6..S02R,L0S2,Brooklyn Bridge-City Hall,1,6..S02R
6,L0S2-6-1090-S01_043200_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_043350_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_043650_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_044100_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_044550_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_044950_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_045350_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_045800_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_046000_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_046400_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_046800_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_047200_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_047550_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_047900_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_048250_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_048600_6..N06R,L0S2,3 Av-138 St,0,6..N06R
6,L0S2-6-1090-S01_048950_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_049300_6..N06R,L0S2,3 Av-138 St,0,6..N06R
6,L0S2-6-1090-S01_049650_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_100150_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_100600_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_100750_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_101350_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_101350_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_101750_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_102000_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_102500_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_103050_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_103300_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_103800_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_104100_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_104500_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_104900_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_105300_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_105700_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_106250_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_106400_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_106650_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_106950_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6X,L0S2-6-1090-S01_107000_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_107100_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_107350_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_107550_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6X,L0S2-6-1090-S01_107700_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_107800_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_108050_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_108350_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6X,L0S2-6-1090-S01_108400_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_108700_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_108750_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_109100_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_109100_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_109300_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6X,L0S2-6-1090-S01_109500_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_109900_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_110050_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_110300_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_110500_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_110700_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_110750_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_111100_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_111200_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_111200_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_111400_6..N03R,L0S2,Parkchester,0,6..N03R
6X,L0S2-6-1090-S01_111850_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_112000_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_112250_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_112600_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6X,L0S2-6-1090-S01_112650_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_112750_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_113050_6..N03R,L0S2,Parkchester,0,6..N03R
6X,L0S2-6-1090-S01_113350_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_113400_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_113550_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_113650_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6X,L0S2-6-1090-S01_114050_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_114300_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_114400_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_114500_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_114800_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_114800_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_115200_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_115200_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6,L0S2-6-1090-S01_115600_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_115800_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_116000_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_116400_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_116450_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_116700_6..S03R,L0S2,Brooklyn Bridge-City Hall,1,6..S03R
6X,L0S2-6-1090-S01_116800_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_117150_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_117200_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_117550_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_117600_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_117950_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_118000_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_118450_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_118500_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_118900_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_119100_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_119350_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_119550_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_119800_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_120050_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_120250_6..N01R,L0S2,Pelham Bay Park,0,6..N01R
6,L0S2-6-1090-S01_120550_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_120700_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
6,L0S2-6-1090-S01_121050_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6,L0S2-6-1090-S01_121150_6..N03R,L0S2,Parkchester,0,6..N03R
6,L0S2-6-1090-S01_121550_6..S01R,L0S2,Brooklyn Bridge-City Hall,1,6..S01R
6X,L0S2-6-1090-S01_121600_6..N02R,L0S2,Pelham Bay Park,0,6..N02R
